date,time,open,high,low,close,volume
2024-07-15,09:31,562.12,562.17,561.92,562.1,190493
2024-07-15,09:32,562.095,562.17,561.99,562.04,123001
2024-07-15,09:33,562.03,562.26,561.9701,562.225,156429
2024-07-15,09:34,562.22,562.32,562.17,562.29,137308
2024-07-16,09:30,562.865,562.99,562.745,562.92,317658
2024-07-16,09:31,562.91,563.06,562.85,563.0,120838
2024-07-16,09:32,563.02,563.22,562.96,563.01,110134
2024-07-16,09:33,563.0,563.04,562.74,562.94,129041
2024-07-16,09:34,562.94,563.32,562.93,563.269,132562
2024-07-17,09:30,558.8,559.38,558.8,559.28,617531
2024-07-17,09:31,559.3,559.54,559.26,559.42,367417
2024-07-17,09:32,559.425,559.5,559.27,559.41,240048
2024-07-17,09:33,559.42,559.62,559.34,559.56,369112
2024-07-17,09:34,559.57,559.83,559.51,559.7,222710
2024-07-18,09:30,558.51,558.64,558.11,558.14,1006486
2024-07-18,09:31,558.14,558.1804,558.01,558.1599,158361
2024-07-18,09:32,558.155,558.26,558.04,558.19,106308
2024-07-18,09:33,558.19,558.33,558.14,558.33,170802
2024-07-18,09:34,558.32,558.34,558.1405,558.18,107238
2024-07-19,09:30,552.42,552.89,552.3,552.36,432167
2024-07-19,09:31,552.34,552.46,551.97,552.02,183833
2024-07-19,09:32,551.99,552.17,551.88,552.1,157008
2024-07-19,09:33,552.04,552.135,551.8,552.13,133342
2024-07-19,09:34,552.11,552.5695,552.09,552.4,153807
2024-07-22,09:30,553.0,553.06,552.32,552.33,1140613
2024-07-22,09:31,552.33,552.5395,552.28,552.295,124755
2024-07-22,09:32,552.3,552.47,552.275,552.4,155679
2024-07-22,09:33,552.39,552.6,552.35,552.445,141738
2024-07-22,09:34,552.44,552.79,552.39,552.75,131684
2024-07-23,09:30,554.54,554.93,554.5,554.5599,333918
2024-07-23,09:31,554.56,554.73,554.34,554.34,76213
2024-07-23,09:32,554.34,554.4299,554.15,554.19,102408
2024-07-23,09:33,554.18,554.49,554.13,554.39,72550
2024-07-23,09:34,554.39,554.71,554.33,554.66,67302
2024-07-24,09:30,548.86,549.11,548.65,549.01,551421
2024-07-24,09:31,549.01,549.17,548.91,549.07,164849
2024-07-24,09:32,549.0701,549.13,548.74,548.75,209979
2024-07-24,09:33,548.76,548.78,548.49,548.58,170800
2024-07-24,09:34,548.58,548.58,548.07,548.2391,403334
2024-07-25,09:30,541.35,541.59,541.15,541.2,437664
2024-07-25,09:31,541.2,541.62,541.05,541.08,178947
2024-07-25,09:32,541.08,541.32,540.96,541.14,185546
2024-07-25,09:33,541.12,541.14,540.65,540.7,160762
2024-07-25,09:34,540.66,540.91,540.585,540.805,190697
2024-07-26,09:30,542.28,542.43,541.49,541.69,1308089
2024-07-26,09:31,541.67,541.81,541.52,541.56,129351
2024-07-26,09:32,541.5423,542.28,541.54,542.2199,174134
2024-07-26,09:33,542.2,542.4095,542.035,542.16,127340
2024-07-26,09:34,542.12,542.21,541.84,541.97,181279
2024-07-29,09:30,546.02,546.25,545.34,545.3468,1084023
2024-07-29,09:31,545.35,545.37,544.92,544.935,154109
2024-07-29,09:32,544.92,545.31,544.79,545.245,174076
2024-07-29,09:33,545.25,545.44,544.99,545.11,139381
2024-07-29,09:34,545.09,545.38,544.94,544.99,197509
2024-07-30,09:30,546.26,546.43,545.87,546.045,1088356
2024-07-30,09:31,546.05,546.63,546.05,546.56,126019
2024-07-30,09:32,546.55,546.62,546.3955,546.49,91860
2024-07-30,09:33,546.5,546.69,546.43,546.54,115969
2024-07-30,09:34,546.51,546.57,546.3,546.41,145155
2024-07-31,09:30,548.98,549.26,548.52,548.55,1132004
2024-07-31,09:31,548.56,548.62,548.34,548.38,355469
2024-07-31,09:32,548.37,548.56,548.26,548.39,307898
2024-07-31,09:33,548.4,548.62,548.34,548.39,351679
2024-07-31,09:34,548.38,548.49,547.97,547.98,228515
2024-08-01,09:30,552.57,552.92,552.32,552.86,861954
2024-08-01,09:31,552.86,553.14,552.7,553.12,295157
2024-08-01,09:32,553.115,553.2,552.66,553.1411,192446
2024-08-01,09:33,553.15,553.36,553.12,553.24,130194
2024-08-01,09:34,553.245,553.58,553.23,553.49,134902
2024-08-02,09:30,535.75,535.83,535.0,535.59,1182684
2024-08-02,09:31,535.63,535.7,534.71,535.15,300314
2024-08-02,09:32,535.14,535.48,534.97,535.12,243553
2024-08-02,09:33,535.11,535.37,534.42,534.42,270132
2024-08-02,09:34,534.42,534.52,534.01,534.05,325585
2024-08-05,09:30,511.64,511.77,510.27,510.87,3013746
2024-08-05,09:31,510.89,511.73,510.68,511.73,1128753
2024-08-05,09:32,511.71,512.1,511.14,511.17,573943
2024-08-05,09:33,511.17,512.9299,511.15,512.9,659333
2024-08-05,09:34,512.89,513.37,512.22,512.23,799888
2024-08-06,09:30,519.22,519.77,518.7,519.39,1666587
2024-08-06,09:31,519.39,519.5,518.93,519.28,249552
2024-08-06,09:32,519.25,520.54,519.2101,520.1699,448316
2024-08-06,09:33,520.18,520.49,519.685,520.045,382941
2024-08-06,09:34,520.05,520.11,519.32,519.46,231060
2024-08-07,09:30,528.47,528.61,527.94,528.58,961888
2024-08-07,09:31,528.58,528.9,528.36,528.74,285922
2024-08-07,09:32,528.8,529.16,528.54,528.56,264516
2024-08-07,09:33,528.54,528.7,528.29,528.49,291814
2024-08-07,09:34,528.49,528.76,528.32,528.76,213498
2024-08-08,09:30,523.91,524.34,523.19,524.1692,1402162
2024-08-08,09:31,524.14,524.22,523.53,523.77,308297
2024-08-08,09:32,523.75,523.94,523.35,523.53,231845
2024-08-08,09:33,523.51,523.69,523.17,523.6,222090
2024-08-08,09:34,523.59,524.04,523.56,523.94,165147
2024-08-09,09:30,529.81,530.16,529.66,529.71,543493
2024-08-09,09:31,529.71,530.2795,529.6,530.19,176160
2024-08-09,09:32,530.2,530.42,529.9,530.2299,166602
2024-08-09,09:33,530.23,530.23,529.545,529.65,261007
2024-08-09,09:34,529.69,530.05,529.47,530.05,162628
2024-08-12,09:30,534.21,534.48,534.0,534.41,963278
2024-08-12,09:31,534.42,534.42,534.0,534.06,273348
2024-08-12,09:32,534.11,534.42,534.05,534.345,188697
2024-08-12,09:33,534.33,534.36,533.99,534.0888,134056
2024-08-12,09:34,534.08,534.31,533.97,534.31,158412
2024-08-13,09:30,536.53,536.88,536.28,536.82,911380
2024-08-13,09:31,536.81,536.95,536.62,536.87,207314
2024-08-13,09:32,536.86,537.36,536.86,537.15,205873
2024-08-13,09:33,537.19,537.46,537.1305,537.42,200676
2024-08-13,09:34,537.445,537.69,537.29,537.4075,171270
2024-08-14,09:30,542.85,543.15,542.62,543.14,592490
2024-08-14,09:31,543.12,543.27,543.0,543.05,307517
2024-08-14,09:32,543.11,543.15,542.86,542.88,142491
2024-08-14,09:33,542.9,542.93,542.45,542.53,197224
2024-08-14,09:34,542.53,542.69,542.23,542.27,137762
2024-08-15,09:30,549.5,550.04,549.5,549.98,715366
2024-08-15,09:31,549.98,550.09,549.69,549.99,342279
2024-08-15,09:32,549.99,550.15,549.31,549.37,246489
2024-08-15,09:33,549.37,549.84,549.35,549.66,291997
2024-08-15,09:34,549.65,549.9,549.5,549.85,175606
2024-08-16,09:30,551.42,551.93,551.29,551.35,551980
2024-08-16,09:31,551.35,551.9,551.26,551.71,337161
2024-08-16,09:32,551.72,551.97,551.68,551.96,233799
2024-08-16,09:33,551.97,552.06,551.66,551.87,201923
2024-08-16,09:34,551.87,551.88,551.59,551.83,101451
2024-08-19,09:30,554.73,555.01,554.7,554.73,486392
2024-08-19,09:31,554.725,555.08,554.65,554.87,166768
2024-08-19,09:32,554.86,555.17,554.84,555.15,89053
2024-08-19,09:33,555.15,555.42,555.11,555.23,141022
2024-08-19,09:34,555.28,555.34,555.11,555.22,153775
2024-08-20,09:30,559.15,559.48,559.14,559.45,397157
2024-08-20,09:31,559.44,559.57,559.41,559.47,174315
2024-08-20,09:32,559.5,559.57,559.41,559.44,137730
2024-08-20,09:33,559.48,559.61,559.46,559.47,169751
2024-08-20,09:34,559.49,559.76,559.47,559.712,194990
2024-08-21,09:30,559.77,559.89,559.35,559.85,724310
2024-08-21,09:31,559.85,559.93,559.6,559.61,149194
2024-08-21,09:32,559.61,559.7,559.49,559.65,163424
2024-08-21,09:33,559.63,559.712,559.49,559.56,116131
2024-08-21,09:34,559.54,559.64,559.44,559.49,69258
2024-08-22,09:30,562.56,562.97,562.36,562.9501,398883
2024-08-22,09:31,562.96,563.05,562.78,562.86,181120
2024-08-22,09:32,562.9,563.0499,562.76,562.87,118707
2024-08-22,09:33,562.88,563.01,562.76,562.83,112889
2024-08-22,09:34,562.84,563.14,562.82,562.9427,157114
2024-08-23,09:30,559.53,559.6201,559.16,559.18,1072157
2024-08-23,09:31,559.16,559.21,558.85,558.93,167327
2024-08-23,09:32,558.96,559.13,558.83,558.94,93692
2024-08-23,09:33,558.96,559.04,558.84,558.93,113441
2024-08-23,09:34,558.92,559.21,558.91,559.1933,95990
2024-08-26,09:30,563.18,563.44,562.8,563.38,1089473
2024-08-26,09:31,563.38,563.46,563.0206,563.3801,157553
2024-08-26,09:32,563.38,563.73,563.3,563.67,159693
2024-08-26,09:33,563.6617,563.9,563.62,563.87,203127
2024-08-26,09:34,563.87,563.91,563.64,563.74,227210
2024-08-27,09:30,559.49,559.61,559.23,559.255,333936
2024-08-27,09:31,559.26,559.48,559.14,559.255,110288
2024-08-27,09:32,559.23,559.28,558.96,559.1599,98712
2024-08-27,09:33,559.14,559.42,558.795,559.41,151404
2024-08-27,09:34,559.41,559.5,559.2,559.23,119529
2024-08-28,09:30,561.21,561.65,561.05,561.56,240373
2024-08-28,09:31,561.55,561.6393,561.39,561.56,81854
2024-08-28,09:32,561.57,561.63,561.31,561.35,41647
2024-08-28,09:33,561.36,561.46,561.23,561.329,80790
2024-08-28,09:34,561.31,561.32,561.08,561.09,71002
2024-08-29,09:30,560.31,560.45,559.77,559.78,872181
2024-08-29,09:31,559.78,560.3,559.73,560.14,222278
2024-08-29,09:32,560.12,560.54,559.9603,560.3,178729
2024-08-29,09:33,560.3,560.6,560.23,560.47,171965
2024-08-29,09:34,560.43,560.88,560.39,560.8,211155
2024-08-30,09:30,560.77,560.95,560.45,560.82,831718
2024-08-30,09:31,560.8,561.0,560.72,560.75,137281
2024-08-30,09:32,560.74,561.3,560.73,561.05,166734
2024-08-30,09:33,561.04,561.42,560.92,561.0592,156537
2024-08-30,09:34,561.05,561.26,560.93,561.2375,122207
2024-09-03,09:30,560.47,560.72,560.42,560.57,651888
2024-09-03,09:31,560.58,560.81,560.07,560.6595,377396
2024-09-03,09:32,560.64,560.67,560.02,560.16,181356
2024-09-03,09:33,560.17,560.4,559.95,560.1299,194231
2024-09-03,09:34,560.13,560.259,559.93,560.24,131824
2024-09-04,09:30,550.2,550.44,550.03,550.27,399120
2024-09-04,09:31,550.28,550.6,550.2,550.34,204042
2024-09-04,09:32,550.32,550.62,550.32,550.5,132698
2024-09-04,09:33,550.58,550.74,550.49,550.74,120303
2024-09-04,09:34,550.74,551.41,550.67,551.39,238097
2024-09-05,09:30,550.89,551.39,550.85,551.33,493950
2024-09-05,09:31,551.32,551.55,551.05,551.05,365725
2024-09-05,09:32,551.08,551.34,551.06,551.19,135520
2024-09-05,09:33,551.19,551.48,551.13,551.21,119805
2024-09-05,09:34,551.24,551.24,550.68,550.7,308991
2024-09-06,09:30,549.94,550.96,549.84,550.82,1031024
2024-09-06,09:31,550.81,551.0593,550.4,550.88,251977
2024-09-06,09:32,550.9,550.91,550.02,550.08,236475
2024-09-06,09:33,550.11,550.84,550.03,550.57,202433
2024-09-06,09:34,550.59,551.134,550.4,551.08,195050
2024-09-09,09:30,544.65,544.74,544.06,544.47,1098509
2024-09-09,09:31,544.45,544.97,544.42,544.84,291039
2024-09-09,09:32,544.83,545.0,544.8,544.98,142342
2024-09-09,09:33,544.97,545.16,544.805,544.9,293942
2024-09-09,09:34,544.9,545.04,544.78,545.01,131089
2024-09-10,09:30,548.36,548.47,548.18,548.38,636816
2024-09-10,09:31,548.4,548.47,548.36,548.415,162595
2024-09-10,09:32,548.42,548.66,548.4125,548.62,215347
2024-09-10,09:33,548.63,548.64,548.17,548.215,170863
2024-09-10,09:34,548.2,548.36,547.96,548.14,254979
2024-09-11,09:30,548.7,548.76,547.5575,547.72,555733
2024-09-11,09:31,547.72,548.33,547.62,548.01,143314
2024-09-11,09:32,547.99,548.03,547.54,547.73,130964
2024-09-11,09:33,547.74,548.1,547.5,547.57,153902
2024-09-11,09:34,547.58,547.58,546.62,546.62,177586
2024-09-12,09:30,555.01,555.13,554.49,554.54,494978
2024-09-12,09:31,554.54,555.0,554.5,554.86,194900
2024-09-12,09:32,554.88,555.12,554.59,554.7014,224300
2024-09-12,09:33,554.72,555.03,554.61,554.96,189365
2024-09-12,09:34,554.99,555.15,554.7501,554.85,199795
2024-09-13,09:30,559.71,559.79,559.45,559.67,432328
2024-09-13,09:31,559.56,559.89,559.55,559.68,484946
2024-09-13,09:32,559.69,560.24,559.69,560.0413,224061
2024-09-13,09:33,560.05,560.2892,560.01,560.26,116931
2024-09-13,09:34,560.28,560.36,560.19,560.3101,189739
2024-09-16,09:30,561.74,562.08,561.648,561.77,518569
2024-09-16,09:31,561.78,562.135,561.74,561.93,269553
2024-09-16,09:32,561.91,562.065,561.78,561.9599,91883
2024-09-16,09:33,561.95,562.0,561.3,561.32,147273
2024-09-16,09:34,561.32,561.39,561.13,561.14,211085
2024-09-17,09:30,565.1,565.21,564.71,565.11,498212
2024-09-17,09:31,565.1,565.39,565.07,565.16,168679
2024-09-17,09:32,565.18,565.5,565.13,565.445,159244
2024-09-17,09:33,565.46,565.57,565.08,565.17,148285
2024-09-17,09:34,565.16,565.16,564.7,564.765,165187
2024-09-18,09:30,563.74,563.93,563.17,563.18,294430
2024-09-18,09:31,563.19,563.19,562.84,562.92,144472
2024-09-18,09:32,562.939,563.15,562.8501,562.92,90606
2024-09-18,09:33,562.91,563.12,562.75,563.02,256180
2024-09-18,09:34,563.01,563.07,562.7,562.77,112664
2024-09-19,09:30,571.01,571.09,570.56,570.64,795093
2024-09-19,09:31,570.62,570.66,570.31,570.44,277012
2024-09-19,09:32,570.43,570.55,570.31,570.37,271502
2024-09-19,09:33,570.365,570.43,570.15,570.21,313152
2024-09-19,09:34,570.2,570.27,570.02,570.03,230631
2024-09-20,09:30,567.84,568.23,567.81,567.83,730425
2024-09-20,09:31,567.83,567.87,567.62,567.825,229918
2024-09-20,09:32,567.88,568.03,567.66,567.75,232327
2024-09-20,09:33,567.74,567.9348,567.6,567.89,198569
2024-09-20,09:34,567.88,568.1695,567.815,567.99,289919
2024-09-23,09:30,569.34,569.39,568.9,569.09,640734
2024-09-23,09:31,569.09,569.1,568.76,568.81,102446
2024-09-23,09:32,568.79,568.79,568.57,568.62,209616
2024-09-23,09:33,568.62,569.4,568.53,569.4,321480
2024-09-23,09:34,569.4,569.42,568.9,568.91,254823
2024-09-24,09:30,570.48,570.55,570.015,570.05,727419
2024-09-24,09:31,570.045,570.1,569.905,569.95,272236
2024-09-24,09:32,569.94,570.2,569.901,570.18,197285
2024-09-24,09:33,570.19,570.2,569.93,569.94,114389
2024-09-24,09:34,569.96,570.11,569.84,570.11,53518
2024-09-25,09:30,571.14,571.78,571.13,571.78,368736
2024-09-25,09:31,571.78,571.8281,571.49,571.56,271302
2024-09-25,09:32,571.55,571.71,571.45,571.6909,219044
2024-09-25,09:33,571.67,571.78,571.62,571.74,98558
2024-09-25,09:34,571.74,571.82,571.55,571.55,102820
2024-09-26,09:30,574.38,574.71,573.84,573.85,915937
2024-09-26,09:31,573.85,574.1,573.84,574.02,220993
2024-09-26,09:32,574.0,574.05,573.66,573.69,195415
2024-09-26,09:33,573.7,573.88,573.6995,573.715,188929
2024-09-26,09:34,573.72,573.77,573.52,573.57,145986
2024-09-27,09:30,573.39,573.53,573.11,573.27,569218
2024-09-27,09:31,573.27,573.56,573.23,573.3319,278996
2024-09-27,09:32,573.33,573.3699,573.06,573.27,151337
2024-09-27,09:33,573.24,573.46,573.14,573.43,142138
2024-09-27,09:34,573.39,573.53,573.23,573.39,121971
2024-09-30,09:30,570.42,570.67,570.4,570.54,361249
2024-09-30,09:31,570.56,570.9275,570.51,570.91,125342
2024-09-30,09:32,570.935,571.04,570.8,570.88,173377
2024-09-30,09:33,570.88,571.2201,570.85,571.04,112912
2024-09-30,09:34,571.04,571.17,570.9,571.11,150930
2024-10-01,09:30,573.4,573.46,572.84,572.925,415744
2024-10-01,09:31,572.92,572.97,572.45,572.54,315119
2024-10-01,09:32,572.55,572.56,571.49,571.68,293972
2024-10-01,09:33,571.69,572.15,571.22,571.22,409376
2024-10-01,09:34,571.24,571.33,570.8,571.06,419427
2024-10-02,09:30,567.71,567.76,566.98,567.03,396572
2024-10-02,09:31,566.98,567.04,566.5,566.99,241067
2024-10-02,09:32,566.98,567.2,566.81,566.99,120984
2024-10-02,09:33,566.97,566.97,566.63,566.76,145763
2024-10-02,09:34,566.72,566.82,566.6,566.795,107307
2024-10-03,09:30,567.36,567.71,567.36,567.56,334034
2024-10-03,09:31,567.58,567.64,567.24,567.52,175838
2024-10-03,09:32,567.5,567.5,567.18,567.35,105877
2024-10-03,09:33,567.37,567.8,567.21,567.79,135565
2024-10-03,09:34,567.8,568.14,567.65,568.1103,123350
2024-10-04,09:30,572.35,572.5662,571.99,572.05,672722
2024-10-04,09:31,572.03,572.08,571.66,571.85,440302
2024-10-04,09:32,571.85,571.9287,571.68,571.79,251926
2024-10-04,09:33,571.78,572.0,571.58,571.78,181427
2024-10-04,09:34,571.7619,572.1,571.76,572.085,187098
2024-10-07,09:30,571.3,571.56,571.17,571.17,525147
2024-10-07,09:31,571.17,571.305,570.92,571.26,134537
2024-10-07,09:32,571.27,571.3199,570.75,570.88,134006
2024-10-07,09:33,570.85,571.11,570.82,571.0642,141058
2024-10-07,09:34,571.07,571.18,570.8113,571.18,110661
2024-10-08,09:30,570.42,570.5,570.11,570.23,543659
2024-10-08,09:31,570.22,570.23,570.0206,570.13,254587
2024-10-08,09:32,570.11,570.45,570.06,570.08,170923
2024-10-08,09:33,570.08,570.08,569.76,569.78,141335
2024-10-08,09:34,569.76,569.88,569.6188,569.75,207185
2024-10-09,09:30,573.16,573.2,572.74,572.75,285628
2024-10-09,09:31,572.76,572.85,572.65,572.81,78558
2024-10-09,09:32,572.82,572.9,572.72,572.88,105316
2024-10-09,09:33,572.87,572.93,572.7101,572.9,100936
2024-10-09,09:34,572.9,573.11,572.9,572.99,119080
2024-10-10,09:30,575.77,575.95,575.44,575.49,356781
2024-10-10,09:31,575.49,575.72,575.38,575.634907,173684
2024-10-10,09:32,575.67,575.92,575.56,575.81,225445
2024-10-10,09:33,575.82,575.82,575.5,575.62,158464
2024-10-10,09:34,575.64,575.8,575.52,575.75,100942
2024-10-11,09:30,576.05,576.27,575.91,576.08,293934
2024-10-11,09:31,576.05,576.7,575.99,576.61,111777
2024-10-11,09:32,576.66,576.86,576.65,576.83,385971
2024-10-11,09:33,576.84,576.95,576.655,576.91,189710
2024-10-11,09:34,576.92,577.19,576.86,576.97,218624
2024-10-14,09:30,581.22,581.27,580.73,581.01,797921
2024-10-14,09:31,581.02,581.115,580.88,580.8865,175217
2024-10-14,09:32,580.895,581.31,580.87,581.29,148573
2024-10-14,09:33,581.29,581.6,581.27,581.56,138476
2024-10-14,09:34,581.57,581.81,581.525,581.79,170725
2024-10-15,09:30,584.59,584.9,584.53,584.5995,480216
2024-10-15,09:31,584.6,584.74,584.53,584.64,187582
2024-10-15,09:32,584.61,584.8,584.56,584.71,188117
2024-10-15,09:33,584.7283,584.74,584.44,584.51,142738
2024-10-15,09:34,584.52,584.84,584.48,584.7198,121862
2024-10-16,09:30,579.78,579.96,579.64,579.695,362197
2024-10-16,09:31,579.68,579.77,579.27,579.28,163334
2024-10-16,09:32,579.27,579.6,579.19,579.22,165971
2024-10-16,09:33,579.21,579.55,579.19,579.52,153549
2024-10-16,09:34,579.51,579.6199,579.4,579.45,155516
2024-10-17,09:30,585.91,586.12,585.38,585.45,968958
2024-10-17,09:31,585.46,585.645,585.3801,585.4,211051
2024-10-17,09:32,585.38,585.61,585.31,585.4275,271665
2024-10-17,09:33,585.41,585.44,585.0201,585.04,221129
2024-10-17,09:34,585.03,585.04,584.57,584.75,325851
2024-10-18,09:30,584.07,584.22,582.99,583.47,993913
2024-10-18,09:31,583.47,583.52,583.24,583.25,133558
2024-10-18,09:32,583.22,583.34,583.062,583.062,110743
2024-10-18,09:33,583.1,583.18,582.995,583.07,109266
2024-10-18,09:34,583.07,583.07,582.595,582.62,156278
2024-10-21,09:30,583.85,584.08,583.83,584.06,333732
2024-10-21,09:31,584.06,584.19,583.98,584.07,247347
2024-10-21,09:32,584.12,584.12,583.83,584.0025,129277
2024-10-21,09:33,584.01,584.16,584.0001,584.05,50312
2024-10-21,09:34,584.07,584.095,583.89,583.91,91891
2024-10-22,09:30,581.05,581.31,580.84,580.87,486836
2024-10-22,09:31,580.89,580.93,580.38,580.51,279715
2024-10-22,09:32,580.49,580.67,580.42,580.635,127242
2024-10-22,09:33,580.65,580.89,580.62,580.83,209380
2024-10-22,09:34,580.88,580.95,580.8,580.95,139059
2024-10-23,09:30,581.26,581.7086,581.18,581.52,360188
2024-10-23,09:31,581.54,581.54,580.96,581.27,190636
2024-10-23,09:32,581.28,581.43,581.0101,581.07,138088
2024-10-23,09:33,581.02,581.375,581.02,581.36,120920
2024-10-23,09:34,581.36,581.53,581.31,581.435,98965
2024-10-24,09:30,579.98,580.06,579.3,579.5099,1012615
2024-10-24,09:31,579.48,579.6,578.97,579.1,214819
2024-10-24,09:32,579.11,579.29,578.94,579.16,217157
2024-10-24,09:33,579.12,579.28,579.02,579.1296,114077
2024-10-24,09:34,579.115,579.32,579.05,579.11,162530
2024-10-25,09:30,581.51,582.33,581.47,582.315,744644
2024-10-25,09:31,582.32,582.53,582.22,582.4,206860
2024-10-25,09:32,582.38,582.58,582.38,582.5,148024
2024-10-25,09:33,582.49,582.6,582.2238,582.31,118490
2024-10-25,09:34,582.28,582.32,582.09,582.11,154105
2024-10-28,09:30,582.58,582.71,581.77,581.8,1116693
2024-10-28,09:31,581.78,582.14,581.6807,581.87,174143
2024-10-28,09:32,581.85,582.49,581.835,582.4,165018
2024-10-28,09:33,582.405,582.53,582.21,582.36,176734
2024-10-28,09:34,582.37,582.47,582.15,582.21,153730
2024-10-29,09:30,579.85,579.96,579.44,579.46,358959
2024-10-29,09:31,579.5,579.55,579.07,579.16,149167
2024-10-29,09:32,579.16,579.3298,579.08,579.2099,102105
2024-10-29,09:33,579.18,579.21,578.73,578.8299,135449
2024-10-29,09:34,578.81,578.868,578.67,578.8,99025
2024-10-30,09:30,581.29,581.5,580.9,580.92,440536
2024-10-30,09:31,580.93,581.2842,580.81,581.2577,215196
2024-10-30,09:32,581.25,581.54,581.25,581.45,121424
2024-10-30,09:33,581.44,581.63,581.3201,581.34,112786
2024-10-30,09:34,581.35,581.42,580.95,580.95,116854
2024-10-31,09:30,575.56,575.63,575.09,575.1278,523990
2024-10-31,09:31,575.15,575.22,574.6315,574.67,450502
2024-10-31,09:32,574.67,574.68,574.36,574.6699,283485
2024-10-31,09:33,574.68,574.68,574.29,574.43,203861
2024-10-31,09:34,574.45,574.94,574.36,574.86,311703
2024-11-01,09:30,571.32,571.45,570.68,571.385,1027438
2024-11-01,09:31,571.4,571.77,571.24,571.66,200274
2024-11-01,09:32,571.63,571.82,571.55,571.7515,113529
2024-11-01,09:33,571.79,571.9099,571.6301,571.88,155891
2024-11-01,09:34,571.9,572.33,571.84,572.16,220597
2024-11-04,09:30,571.18,571.53,571.11,571.24,417826
2024-11-04,09:31,571.22,571.37,570.94,571.0,146461
2024-11-04,09:32,571.02,571.41,570.881,571.1399,207817
2024-11-04,09:33,571.135,571.14,570.7,570.715,108869
2024-11-04,09:34,570.73,570.78,570.19,570.31,159960
2024-11-05,09:30,570.74,571.12,570.52,571.05,258153
2024-11-05,09:31,571.09,571.81,571.01,571.77,197935
2024-11-05,09:32,571.77,571.94,571.54,571.84,112195
2024-11-05,09:33,571.83,572.14,571.64,572.12,122910
2024-11-05,09:34,572.12,572.18,571.8,572.0101,86915
2024-11-06,09:30,589.2,589.43,587.87,587.95,1445628
2024-11-06,09:31,587.95,588.33,587.77,588.28,770310
2024-11-06,09:32,588.27,588.77,588.18,588.2638,433906
2024-11-06,09:33,588.26,589.27,588.21,589.01,629038
2024-11-06,09:34,588.99,589.065,588.23,588.28,325583
2024-11-07,09:30,593.08,593.39,593.07,593.36,571773
2024-11-07,09:31,593.33,593.41,593.21,593.39,225484
2024-11-07,09:32,593.36,593.53,593.33,593.53,185450
2024-11-07,09:33,593.53,593.56,593.15,593.15,195104
2024-11-07,09:34,593.14,593.39,592.9999,593.3,173803
2024-11-08,09:30,596.17,596.61,596.165,596.56,500390
2024-11-08,09:31,596.56,596.59,596.39,596.53,205144
2024-11-08,09:32,596.535,596.62,596.515,596.56,101060
2024-11-08,09:33,596.57,596.81,596.54,596.785,296002
2024-11-08,09:34,596.79,596.84,596.42,596.53,153438
2024-11-11,09:30,599.81,600.12,599.81,599.98,635868
2024-11-11,09:31,600.01,600.1,599.935,600.05,165557
2024-11-11,09:32,600.04,600.125,599.81,599.85,145023
2024-11-11,09:33,599.84,600.0,599.8,599.92,129448
2024-11-11,09:34,599.92,599.98,599.49,599.535,255974
2024-11-12,09:30,598.68,598.95,598.51,598.791,454586
2024-11-12,09:31,598.79,598.84,598.37,598.4701,111776
2024-11-12,09:32,598.47,598.62,598.4,598.43,214399
2024-11-12,09:33,598.42,598.66,598.38,598.56,109740
2024-11-12,09:34,598.55,598.77,598.48,598.709,79495
2024-11-13,09:30,597.37,597.52,597.3,597.46,324880
2024-11-13,09:31,597.45,597.49,597.21,597.23,90278
2024-11-13,09:32,597.22,597.5275,597.12,597.4,164353
2024-11-13,09:33,597.43,597.52,597.31,597.4399,95861
2024-11-13,09:34,597.475,597.61,597.405,597.57,226505
2024-11-14,09:30,597.32,597.81,597.295,597.62,466980
2024-11-14,09:31,597.63,597.73,597.45,597.47,113013
2024-11-14,09:32,597.43,597.55,597.27,597.34,96755
2024-11-14,09:33,597.34,597.56,597.3,597.36,72867
2024-11-14,09:34,597.36,597.75,597.33,597.62,91153
2024-11-15,09:30,589.72,589.97,589.54,589.835,699684
2024-11-15,09:31,589.88,590.2,589.85,589.9999,273918
2024-11-15,09:32,589.97,590.14,589.64,589.72,331852
2024-11-15,09:33,589.73,589.85,589.41,589.5901,276291
2024-11-15,09:34,589.61,589.61,589.22,589.22,169198
2024-11-18,09:30,586.22,586.24,585.76,585.76,394868
2024-11-18,09:31,585.78,585.78,585.46,585.585,135670
2024-11-18,09:32,585.605,585.64,585.44,585.4452,104935
2024-11-18,09:33,585.44,585.6599,585.34,585.5115,133094
2024-11-18,09:34,585.51,585.65,585.44,585.54,104455
2024-11-19,09:30,584.71,585.11,584.55,584.82,405573
2024-11-19,09:31,584.84,585.28,584.61,585.265,167936
2024-11-19,09:32,585.27,585.29,584.91,584.96,182267
2024-11-19,09:33,584.95,585.15,584.76,584.8063,140563
2024-11-19,09:34,584.83,585.0462,584.77,585.04,127655
2024-11-20,09:30,590.38,590.53,590.0401,590.19,603259
2024-11-20,09:31,590.21,590.5,590.04,590.39,178480
2024-11-20,09:32,590.41,590.48,590.18,590.18,94007
2024-11-20,09:33,590.18,590.26,589.8,589.945,164955
2024-11-20,09:34,589.94,590.16,589.86,589.88,203190
2024-11-21,09:30,593.4,593.45,592.72,592.76,398366
2024-11-21,09:31,592.74,593.48,592.655,593.41,188438
